   Tempo_min       X_0cm           X_1cm           X_2cm           X_3cm           X_4cm           X_5cm           X_6cm           X_7cm           X_8cm           X_9cm           X_10cm          H_0cm           H_1cm           H_2cm           H_3cm           H_4cm           H_5cm           H_6cm           H_7cm           H_8cm           H_9cm           H_10cm          T_0cm           T_1cm           T_2cm           T_3cm           T_4cm           T_5cm           T_6cm           T_7cm           T_8cm           T_9cm           T_10cm
   6.8888889e-01   8.5862585e-02   1.1800594e-01   1.6270932e-01   2.2387129e-01   2.8976854e-01   3.2145480e-01   2.8756938e-01   2.1761668e-01   1.5364992e-01   1.0807279e-01   7.5410711e-02   1.6000705e-02   1.6001575e-02   1.6002589e-02   1.6003672e-02   1.6004605e-02   1.6005086e-02   1.6005180e-02   1.6005096e-02   1.6004944e-02   1.6004775e-02   1.6004610e-02   5.6036795e+01   5.0712831e+01   4.3573466e+01   3.5076569e+01   2.7873829e+01   2.4392700e+01   2.3639144e+01   2.4034966e+01   2.4886638e+01   2.5954879e+01   2.7247670e+01
   6.9444444e-01   8.3135903e-02   1.1461681e-01   1.5869319e-01   2.1947333e-01   2.8580432e-01   3.1922507e-01   2.8704783e-01   2.1790067e-01   1.5424280e-01   1.0876366e-01   7.6124227e-02   1.6000684e-02   1.6001539e-02   1.6002565e-02   1.6003713e-02   1.6004787e-02   1.6005436e-02   1.6005609e-02   1.6005550e-02   1.6005401e-02   1.6005223e-02   1.6005032e-02   5.6202699e+01   5.1272326e+01   4.4914459e+01   3.7118933e+01   2.9551913e+01   2.5119512e+01   2.3877219e+01   2.4110548e+01   2.4890972e+01   2.5871418e+01   2.6967678e+01
   7.0000000e-01   8.0493644e-02   1.1129769e-01   1.5467627e-01   2.1491121e-01   2.8141919e-01   3.1641910e-01   2.8620910e-01   2.1807958e-01   1.5480655e-01   1.0946010e-01   7.6878270e-02   1.6000662e-02   1.6001497e-02   1.6002515e-02   1.6003687e-02   1.6004838e-02   1.6005612e-02   1.6005865e-02   1.6005834e-02   1.6005695e-02   1.6005519e-02   1.6005327e-02   5.6331136e+01   5.1598508e+01   4.5620997e+01   3.8340145e+01   3.0840406e+01   2.5824602e+01   2.4142858e+01   2.4207856e+01   2.4924848e+01   2.5869888e+01   2.6922043e+01
   7.0555556e-01   7.7934677e-02   1.0805907e-01   1.5070849e-01   2.1030503e-01   2.7681107e-01   3.1320503e-01   2.8507855e-01   2.1814433e-01   1.5532907e-01   1.1014037e-01   7.7628240e-02   1.6000641e-02   1.6001456e-02   1.6002458e-02   1.6003631e-02   1.6004822e-02   1.6005681e-02   1.6006002e-02   1.6006000e-02   1.6005872e-02   1.6005701e-02   1.6005512e-02   5.6449423e+01   5.1857456e+01   4.6085505e+01   3.9108453e+01   3.1763995e+01   2.6432850e+01   2.4402235e+01   2.4310931e+01   2.4965826e+01   2.5881067e+01   2.6912098e+01
   7.1111111e-01   7.5456973e-02   1.0490274e-01   1.4680735e-01   2.0571165e-01   2.7209446e-01   3.0971966e-01   2.8370567e-01   2.1810024e-01   1.5580855e-01   1.1080099e-01   7.8367167e-02   1.6000621e-02   1.6001414e-02   1.6002399e-02   1.6003564e-02   1.6004774e-02   1.6005687e-02   1.6006064e-02   1.6006088e-02   1.6005971e-02   1.6005805e-02   1.6005619e-02   5.6563140e+01   5.2095334e+01   4.6464181e+01   3.9664552e+01   3.2441580e+01   2.6934414e+01   2.4637920e+01   2.4410356e+01   2.5007550e+01   2.5894687e+01   2.6907939e+01
   7.1666667e-01   7.3058296e-02   1.0182814e-01   1.4297857e-01   2.0115628e-01   2.6733191e-01   3.0605655e-01   2.8214067e-01   2.1795907e-01   1.5624687e-01   1.1144178e-01   7.9094049e-02   1.6000601e-02   1.6001374e-02   1.6002339e-02   1.6003494e-02   1.6004710e-02   1.6005661e-02   1.6006081e-02   1.6006128e-02   1.6006021e-02   1.6005861e-02   1.6005677e-02   5.6673447e+01   5.2324305e+01   4.6812722e+01   4.0132383e+01   3.2984436e+01   2.7356690e+01   2.4849153e+01   2.4502817e+01   2.5047267e+01   2.5908064e+01   2.6904634e+01
   7.2222222e-01   7.0736477e-02   9.8834128e-02   1.3922378e-01   1.9664929e-01   2.6255435e-01   3.0227018e-01   2.8042010e-01   2.1773194e-01   1.5664690e-01   1.1206350e-01   7.9809005e-02   1.6000582e-02   1.6001334e-02   1.6002281e-02   1.6003422e-02   1.6004639e-02   1.6005617e-02   1.6006073e-02   1.6006141e-02   1.6006044e-02   1.6005888e-02   1.6005707e-02   5.6780603e+01   5.2547286e+01   4.7148499e+01   4.0564337e+01   3.3461736e+01   2.7732473e+01   2.5043940e+01   2.4589689e+01   2.5084746e+01   2.5920513e+01   2.6901115e+01
   7.2777778e-01   6.8489377e-02   9.5919401e-02   1.3554335e-01   1.9219542e-01   2.5777773e-01   2.9839210e-01   2.7856766e-01   2.1742676e-01   1.5701099e-01   1.1266696e-01   8.0512370e-02   1.6000563e-02   1.6001295e-02   1.6002223e-02   1.6003351e-02   1.6004566e-02   1.6005564e-02   1.6006052e-02   1.6006139e-02   1.6006051e-02   1.6005899e-02   1.6005722e-02   5.6884708e+01   5.2765012e+01   4.7476867e+01   4.0981484e+01   3.3910892e+01   2.8087245e+01   2.5231983e+01   2.4674330e+01   2.5121153e+01   2.5932355e+01   2.6897304e+01
   7.3333333e-01   6.6314659e-02   9.3082477e-02   1.3193729e-01   1.8779740e-01   2.5301131e-01   2.9444178e-01   2.7659797e-01   2.1704768e-01   1.5734021e-01   1.1325258e-01   8.1204397e-02   1.6000545e-02   1.6001257e-02   1.6002166e-02   1.6003279e-02   1.6004491e-02   1.6005506e-02   1.6006022e-02   1.6006128e-02   1.6006049e-02   1.6005902e-02   1.6005727e-02   5.6985854e+01   5.2977731e+01   4.7799392e+01   4.1391592e+01   3.4350013e+01   2.8437606e+01   2.5421858e+01   2.4760602e+01   2.5158297e+01   2.5944491e+01   2.6893647e+01
   7.3888889e-01   6.4210635e-02   9.0322253e-02   1.2840548e-01   1.8345669e-01   2.4825971e-01   2.9042883e-01   2.7451761e-01   2.1659564e-01   1.5763444e-01   1.1382033e-01   8.1885117e-02   1.6000527e-02   1.6001220e-02   1.6002110e-02   1.6003208e-02   1.6004416e-02   1.6005446e-02   1.6005989e-02   1.6006114e-02   1.6006043e-02   1.6005901e-02   1.6005729e-02   5.7084092e+01   5.3185520e+01   4.8116436e+01   4.1796860e+01   3.4785389e+01   2.8790504e+01   2.5618006e+01   2.4850899e+01   2.5197454e+01   2.5957640e+01   2.6890573e+01
   7.4444444e-01   6.2175173e-02   8.7637282e-02   1.2494768e-01   1.7917477e-01   2.4352735e-01   2.8636212e-01   2.7233177e-01   2.1607004e-01   1.5789270e-01   1.1436973e-01   8.2554388e-02   1.6000510e-02   1.6001184e-02   1.6002055e-02   1.6003138e-02   1.6004341e-02   1.6005383e-02   1.6005953e-02   1.6006096e-02   1.6006035e-02   1.6005898e-02   1.6005729e-02   5.7179477e+01   5.3388409e+01   4.8428057e+01   4.2198170e+01   3.5220459e+01   2.9150432e+01   2.5823811e+01   2.4947342e+01   2.5239911e+01   2.5972618e+01   2.6888626e+01
   7.5000000e-01   6.0206199e-02   8.5026098e-02   1.2156352e-01   1.7495283e-01   2.3881767e-01   2.8224830e-01   2.7004374e-01   2.1546898e-01   1.5811319e-01   1.1489988e-01   8.3211826e-02   1.6000493e-02   1.6001149e-02   1.6002001e-02   1.6003069e-02   1.6004265e-02   1.6005319e-02   1.6005914e-02   1.6006077e-02   1.6006026e-02   1.6005893e-02   1.6005727e-02   5.7272069e+01   5.3586433e+01   4.8734187e+01   4.2595473e+01   3.5655772e+01   2.9518562e+01   2.6040842e+01   2.5051184e+01   2.5286500e+01   2.5989993e+01   2.6888220e+01
   7.5555556e-01   5.8301759e-02   8.2487276e-02   1.1825257e-01   1.7079189e-01   2.3413371e-01   2.7809314e-01   2.6765651e-01   2.1479030e-01   1.5829380e-01   1.1540968e-01   8.3856908e-02   1.6000477e-02   1.6001114e-02   1.6001948e-02   1.6003000e-02   1.6004190e-02   1.6005253e-02   1.6005873e-02   1.6006056e-02   1.6006015e-02   1.6005888e-02   1.6005725e-02   5.7361930e+01   5.3779639e+01   4.9034785e+01   4.2988618e+01   3.6091208e+01   2.9894954e+01   2.6269838e+01   2.5163268e+01   2.5337814e+01   2.6010168e+01   2.6889647e+01
   7.6111111e-01   5.6460068e-02   8.0019482e-02   1.1501442e-01   1.6669285e-01   2.2947813e-01   2.7390174e-01   2.6517291e-01   2.1403197e-01   1.5843239e-01   1.1589794e-01   8.4489065e-02   1.6000461e-02   1.6001081e-02   1.6001896e-02   1.6002932e-02   1.6004114e-02   1.6005186e-02   1.6005830e-02   1.6006034e-02   1.6006004e-02   1.6005882e-02   1.6005723e-02   5.7449115e+01   5.3968074e+01   4.9329814e+01   4.3377438e+01   3.6526468e+01   3.0279255e+01   2.6511115e+01   2.5284196e+01   2.5394320e+01   2.6033457e+01   2.6893129e+01
   7.6666667e-01   5.4679224e-02   7.7621266e-02   1.1184855e-01   1.6265660e-01   2.2485370e-01   2.6967948e-01   2.6259642e-01   2.1319191e-01   1.5852649e-01   1.1636324e-01   8.5107588e-02   1.6000446e-02   1.6001048e-02   1.6001845e-02   1.6002865e-02   1.6004039e-02   1.6005117e-02   1.6005785e-02   1.6006010e-02   1.6005992e-02   1.6005876e-02   1.6005720e-02   5.7533691e+01   5.4151807e+01   4.9619273e+01   4.3761798e+01   3.6961221e+01   3.0670977e+01   2.6764866e+01   2.5414539e+01   2.5456479e+01   2.6060173e+01   2.6898880e+01
   7.7222222e-01   5.2957379e-02   7.5291178e-02   1.0875437e-01   1.5868392e-01   2.2026305e-01   2.6543149e-01   2.5993085e-01   2.1226839e-01   1.5857360e-01   1.1680408e-01   8.5711694e-02   1.6000431e-02   1.6001016e-02   1.6001795e-02   1.6002799e-02   1.6003963e-02   1.6005048e-02   1.6005738e-02   1.6005984e-02   1.6005978e-02   1.6005869e-02   1.6005717e-02   5.7615719e+01   5.4330899e+01   4.9903151e+01   4.4141557e+01   3.7395113e+01   3.1069512e+01   2.7031102e+01   2.5554799e+01   2.5524733e+01   2.6090619e+01   2.6907101e+01
   7.7777778e-01   5.1292732e-02   7.3027767e-02   1.0573128e-01   1.5477552e-01   2.1570863e-01   2.6116268e-01   2.5718033e-01   2.1125999e-01   1.5857116e-01   1.1721883e-01   8.6300526e-02   1.6000417e-02   1.6000985e-02   1.6001746e-02   1.6002733e-02   1.6003888e-02   1.6004978e-02   1.6005689e-02   1.6005956e-02   1.6005963e-02   1.6005861e-02   1.6005713e-02   5.7695261e+01   5.4505416e+01   5.0181445e+01   4.4516580e+01   3.7827799e+01   3.1474233e+01   2.7309726e+01   2.5705437e+01   2.5599530e+01   2.6125106e+01   2.6918003e+01
   7.8333333e-01   4.9683537e-02   7.0829595e-02   1.0277860e-01   1.5093199e-01   2.1119274e-01   2.5687772e-01   2.5434928e-01   2.1016575e-01   1.5851667e-01   1.1760579e-01   8.6873162e-02   1.6000403e-02   1.6000954e-02   1.6001698e-02   1.6002668e-02   1.6003813e-02   1.6004906e-02   1.6005637e-02   1.6005927e-02   1.6005947e-02   1.6005853e-02   1.6005709e-02   5.7772378e+01   5.4675423e+01   5.0454153e+01   4.4886739e+01   3.8258949e+01   3.1884508e+01   2.7600543e+01   2.5866874e+01   2.5681321e+01   2.6163961e+01   2.6931806e+01
   7.8888889e-01   4.8128199e-02   6.8695315e-02   9.9895659e-02   1.4715380e-01   2.0671744e-01   2.5258079e-01   2.5144194e-01   2.0898509e-01   1.5840780e-01   1.1796333e-01   8.7428680e-02   1.6000389e-02   1.6000925e-02   1.6001650e-02   1.6002604e-02   1.6003739e-02   1.6004834e-02   1.6005584e-02   1.6005896e-02   1.6005931e-02   1.6005843e-02   1.6005704e-02   5.7847123e+01   5.4840977e+01   5.0721274e+01   4.5251911e+01   3.8688250e+01   3.2299729e+01   2.7903270e+01   2.6039450e+01   2.5770531e+01   2.6207501e+01   2.6948727e+01
   7.9444444e-01   4.6625038e-02   6.6623490e-02   9.7081705e-02   1.4344143e-01   2.0228484e-01   2.4827630e-01   2.4846320e-01   2.0771784e-01   1.5824213e-01   1.1828958e-01   8.7966019e-02   1.6000376e-02   1.6000896e-02   1.6001604e-02   1.6002541e-02   1.6003664e-02   1.6004761e-02   1.6005529e-02   1.6005863e-02   1.6005912e-02   1.6005833e-02   1.6005699e-02   5.7919560e+01   5.5002156e+01   5.0982832e+01   4.5612005e+01   3.9115429e+01   3.2719334e+01   2.8217635e+01   2.6223539e+01   2.5867633e+01   2.6256088e+01   2.6969016e+01
   8.0000000e-01   4.5172417e-02   6.4612680e-02   9.4335941e-02   1.3979523e-01   1.9789692e-01   2.4396839e-01   2.4541799e-01   2.0636431e-01   1.5801732e-01   1.1858263e-01   8.8484040e-02   1.6000364e-02   1.6000868e-02   1.6001559e-02   1.6002479e-02   1.6003591e-02   1.6004688e-02   1.6005472e-02   1.6005827e-02   1.6005892e-02   1.6005822e-02   1.6005693e-02   5.7989748e+01   5.5159031e+01   5.1238845e+01   4.5966921e+01   3.9540202e+01   3.3142735e+01   2.8543246e+01   2.6419447e+01   2.5973103e+01   2.6310101e+01   2.6992941e+01
   8.0555556e-01   4.3768727e-02   6.2661443e-02   9.1657519e-02   1.3621549e-01   1.9355556e-01   2.3966105e-01   2.4231141e-01   2.0492531e-01   1.5773118e-01   1.1884049e-01   8.8981517e-02   1.6000351e-02   1.6000841e-02   1.6001514e-02   1.6002418e-02   1.6003517e-02   1.6004614e-02   1.6005413e-02   1.6005790e-02   1.6005871e-02   1.6005810e-02   1.6005686e-02   5.8057747e+01   5.5311678e+01   5.1489338e+01   4.6316568e+01   3.9962298e+01   3.3569360e+01   2.8879648e+01   2.6627425e+01   2.6087418e+01   2.6369943e+01   2.7020792e+01
   8.1111111e-01   4.2412469e-02   6.0768406e-02   8.9045586e-02   1.3270238e-01   1.8926243e-01   2.3535790e-01   2.3914827e-01   2.0340201e-01   1.5738179e-01   1.1906121e-01   8.9457208e-02   1.6000339e-02   1.6000814e-02   1.6001471e-02   1.6002357e-02   1.6003444e-02   1.6004540e-02   1.6005352e-02   1.6005751e-02   1.6005848e-02   1.6005796e-02   1.6005678e-02   5.8123610e+01   5.5460164e+01   5.1734328e+01   4.6660851e+01   4.0381447e+01   3.3998643e+01   2.9226292e+01   2.6847608e+01   2.6211017e+01   2.6436011e+01   2.7052864e+01
   8.1666667e-01   4.1102238e-02   5.8932263e-02   8.6499310e-02   1.2925605e-01   1.8501908e-01   2.3106233e-01   2.3593330e-01   2.0179596e-01   1.5696747e-01   1.1924291e-01   8.9909866e-02   1.6000328e-02   1.6000788e-02   1.6001429e-02   1.6002298e-02   1.6003372e-02   1.6004465e-02   1.6005290e-02   1.6005709e-02   1.6005823e-02   1.6005782e-02   1.6005670e-02   5.8187392e+01   5.5604562e+01   5.1973854e+01   4.6999712e+01   4.0797443e+01   3.4430125e+01   2.9582721e+01   2.7080143e+01   2.6344336e+01   2.6508708e+01   2.7089456e+01
   8.2222222e-01   3.9836523e-02   5.7151588e-02   8.4017742e-02   1.2587656e-01   1.8082709e-01   2.2677786e-01   2.3267160e-01   2.0010926e-01   1.5648664e-01   1.1938351e-01   9.0338051e-02   1.6000317e-02   1.6000763e-02   1.6001387e-02   1.6002239e-02   1.6003300e-02   1.6004390e-02   1.6005226e-02   1.6005666e-02   1.6005797e-02   1.6005766e-02   1.6005661e-02   5.8249152e+01   5.5744953e+01   5.2207959e+01   4.7333092e+01   4.1210063e+01   3.4863309e+01   2.9948372e+01   2.7325106e+01   2.6487831e+01   2.6588486e+01   2.7130919e+01
   8.2777778e-01   3.8613871e-02   5.5424978e-02   8.1599904e-02   1.2256391e-01   1.7668793e-01   2.2250783e-01   2.2936818e-01   1.9834444e-01   1.5593801e-01   1.1948096e-01   9.0740260e-02   1.6000306e-02   1.6000739e-02   1.6001347e-02   1.6002182e-02   1.6003229e-02   1.6004315e-02   1.6005161e-02   1.6005620e-02   1.6005769e-02   1.6005749e-02   1.6005650e-02   5.8308947e+01   5.5881418e+01   5.2436692e+01   4.7660940e+01   4.1619096e+01   3.5297723e+01   3.0322654e+01   2.7582505e+01   2.6641943e+01   2.6675813e+01   2.7177622e+01
   8.3333333e-01   3.7432958e-02   5.3751137e-02   7.9244866e-02   1.1931802e-01   1.7260287e-01   2.1825521e-01   2.2602763e-01   1.9650423e-01   1.5532071e-01   1.1953340e-01   9.1115038e-02   1.6000296e-02   1.6000715e-02   1.6001307e-02   1.6002125e-02   1.6003159e-02   1.6004239e-02   1.6005094e-02   1.6005572e-02   1.6005738e-02   1.6005731e-02   1.6005639e-02   5.8366827e+01   5.6014031e+01   5.2660096e+01   4.7983211e+01   4.2024361e+01   3.5732949e+01   3.0705001e+01   2.7852294e+01   2.6807091e+01   2.6771166e+01   2.7229949e+01
   8.3333333e-01   3.7432958e-02   5.3751137e-02   7.9244866e-02   1.1931802e-01   1.7260287e-01   2.1825521e-01   2.2602763e-01   1.9650423e-01   1.5532071e-01   1.1953340e-01   9.1115038e-02   1.6000296e-02   1.6000715e-02   1.6001307e-02   1.6002125e-02   1.6003159e-02   1.6004239e-02   1.6005094e-02   1.6005572e-02   1.6005738e-02   1.6005731e-02   1.6005639e-02   5.8366827e+01   5.6014031e+01   5.2660096e+01   4.7983211e+01   4.2024361e+01   3.5732949e+01   3.0705001e+01   2.7852294e+01   2.6807091e+01   2.6771166e+01   2.7229949e+01
   8.3888889e-01   3.6428696e-02   5.2359084e-02   7.7330927e-02   1.1672787e-01   1.6938776e-01   2.1499850e-01   2.2360611e-01   1.9510341e-01   1.5435841e-01   1.1834538e-01   8.9342364e-02   1.6004943e-02   1.6004731e-02   1.6004445e-02   1.6004062e-02   1.6003556e-02   1.6002948e-02   1.6002370e-02   1.6001956e-02   1.6001620e-02   1.6001190e-02   1.6000629e-02   5.0052223e+01   4.5907510e+01   4.1174224e+01   3.6181015e+01   3.1503432e+01   2.7946634e+01   2.6261578e+01   2.6668777e+01   2.9817088e+01   3.7726597e+01   5.0070914e+01
   8.4444444e-01   3.5794623e-02   5.1530230e-02   7.6261686e-02   1.1537382e-01   1.6783834e-01   2.1351462e-01   2.2215667e-01   1.9325704e-01   1.5199461e-01   1.1568659e-01   8.6705790e-02   1.6004222e-02   1.6004115e-02   1.6003984e-02   1.6003828e-02   1.6003648e-02   1.6003450e-02   1.6003207e-02   1.6002805e-02   1.6002187e-02   1.6001450e-02   1.6000692e-02   4.0837133e+01   3.6546004e+01   3.2486599e+01   2.9034966e+01   2.6586699e+01   2.5509247e+01   2.6227225e+01   2.9691224e+01   3.6916187e+01   4.6505604e+01   5.4853003e+01
   8.5000000e-01   3.5625732e-02   5.1363663e-02   7.6110122e-02   1.1519177e-01   1.6746323e-01   2.1255779e-01   2.2015460e-01   1.9035833e-01   1.4878574e-01   1.1257842e-01   8.3990827e-02   1.6003979e-02   1.6004003e-02   1.6004048e-02   1.6004113e-02   1.6004165e-02   1.6004120e-02   1.6003836e-02   1.6003214e-02   1.6002375e-02   1.6001498e-02   1.6000687e-02   3.3836258e+01   3.0785892e+01   2.8343829e+01   2.6573862e+01   2.5581837e+01   2.5766479e+01   2.8142394e+01   3.3877602e+01   4.2109441e+01   5.0029139e+01   5.5932606e+01
   8.5555556e-01   3.5963203e-02   5.1797275e-02   7.6582388e-02   1.1550892e-01   1.6722042e-01   2.1114202e-01   2.1734013e-01   1.8681114e-01   1.4522326e-01   1.0937975e-01   8.1329104e-02   1.6004157e-02   1.6004295e-02   1.6004453e-02   1.6004606e-02   1.6004695e-02   1.6004601e-02   1.6004162e-02   1.6003363e-02   1.6002409e-02   1.6001481e-02   1.6000668e-02   3.0496436e+01   2.8718730e+01   2.7312005e+01   2.6280142e+01   2.5883913e+01   2.6877746e+01   3.0531973e+01   3.7172136e+01   4.4784619e+01   5.1288048e+01   5.6247097e+01
   8.6111111e-01   3.6615554e-02   5.2484682e-02   7.7197074e-02   1.1579543e-01   1.6667265e-01   2.0914106e-01   2.1397902e-01   1.8294775e-01   1.4155904e-01   1.0621387e-01   7.8745142e-02   1.6004476e-02   1.6004659e-02   1.6004843e-02   1.6004996e-02   1.6005048e-02   1.6004862e-02   1.6004289e-02   1.6003386e-02   1.6002381e-02   1.6001446e-02   1.6000648e-02   2.9531936e+01   2.8317825e+01   2.7280422e+01   2.6545650e+01   2.6542725e+01   2.8195409e+01   3.2572195e+01   3.9200679e+01   4.6039212e+01   5.1808127e+01   5.6403385e+01
   8.6666667e-01   3.7352729e-02   5.3194484e-02   7.7756004e-02   1.1590447e-01   1.6577013e-01   2.0670214e-01   2.1031648e-01   1.7896357e-01   1.3790438e-01   1.0311662e-01   7.6241945e-02   1.6004744e-02   1.6004933e-02   1.6005109e-02   1.6005239e-02   1.6005241e-02   1.6004971e-02   1.6004308e-02   1.6003352e-02   1.6002332e-02   1.6001406e-02   1.6000627e-02   2.9383730e+01   2.8366598e+01   2.7491871e+01   2.6960254e+01   2.7281107e+01   2.9385518e+01   3.4020891e+01   4.0362987e+01   4.6692530e+01   5.2113766e+01   5.6525428e+01
   8.7222222e-01   3.8079607e-02   5.3857367e-02   7.8212992e-02   1.1582176e-01   1.6457724e-01   2.0398724e-01   2.0650899e-01   1.7495853e-01   1.3430117e-01   1.0009670e-01   7.3818278e-02   1.6004923e-02   1.6005104e-02   1.6005265e-02   1.6005368e-02   1.6005324e-02   1.6004990e-02   1.6004274e-02   1.6003294e-02   1.6002276e-02   1.6001366e-02   1.6000607e-02   2.9448355e+01   2.8527704e+01   2.7766409e+01   2.7399427e+01   2.7962548e+01   3.0324097e+01   3.4993126e+01   4.1080053e+01   4.7125625e+01   5.2358943e+01   5.6638159e+01
   8.7777778e-01   3.8770955e-02   5.4458473e-02   7.8565736e-02   1.1557343e-01   1.6317548e-01   2.0111086e-01   2.0264345e-01   1.7097745e-01   1.3076335e-01   9.7155320e-02   7.1472123e-02   1.6005029e-02   1.6005200e-02   1.6005345e-02   1.6005422e-02   1.6005341e-02   1.6004963e-02   1.6004216e-02   1.6003228e-02   1.6002219e-02   1.6001327e-02   1.6000588e-02   2.9567135e+01   2.8714666e+01   2.8043874e+01   2.7805171e+01   2.8535704e+01   3.1035123e+01   3.5678029e+01   4.1600505e+01   4.7482694e+01   5.2585072e+01   5.6746571e+01
   8.8333333e-01   3.9421964e-02   5.4998651e-02   7.8825901e-02   1.1519399e-01   1.6163008e-01   1.9814261e-01   1.9876431e-01   1.6703903e-01   1.2729517e-01   9.4291765e-02   6.9201351e-02   1.6005084e-02   1.6005244e-02   1.6005375e-02   1.6005430e-02   1.6005319e-02   1.6004911e-02   1.6004147e-02   1.6003159e-02   1.6002163e-02   1.6001288e-02   1.6000569e-02   2.9694596e+01   2.8896604e+01   2.8298629e+01   2.8158818e+01   2.9008303e+01   3.1593960e+01   3.6217190e+01   4.2042082e+01   4.7813015e+01   5.2802857e+01   5.6851702e+01
   8.8888889e-01   4.0034114e-02   5.5483825e-02   7.9007981e-02   1.1471270e-01   1.5998416e-01   1.9512101e-01   1.9489285e-01   1.6315076e-01   1.2389770e-01   9.1504821e-02   6.7003830e-02   1.6005107e-02   1.6005258e-02   1.6005375e-02   1.6005412e-02   1.6005279e-02   1.6004849e-02   1.6004074e-02   1.6003090e-02   1.6002107e-02   1.6001251e-02   1.6000550e-02   2.9815063e+01   2.9062782e+01   2.8525797e+01   2.8467400e+01   2.9412467e+01   3.2069173e+01   3.6690736e+01   4.2452927e+01   4.8131841e+01   5.3014889e+01   5.6953793e+01
   8.9444444e-01   4.0610640e-02   5.5920471e-02   7.9124088e-02   1.1414991e-01   1.5826359e-01   1.9206657e-01   1.9103926e-01   1.5931586e-01   1.2057100e-01   8.8793137e-02   6.4877451e-02   1.6005111e-02   1.6005254e-02   1.6005359e-02   1.6005381e-02   1.6005228e-02   1.6004782e-02   1.6004000e-02   1.6003022e-02   1.6002052e-02   1.6001214e-02   1.6000533e-02   2.9925030e+01   2.9213968e+01   2.8732385e+01   2.8747917e+01   2.9779974e+01   3.2505348e+01   3.7137092e+01   4.2850808e+01   4.8443573e+01   5.3221795e+01   5.7052937e+01
